fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2025-10-03,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"21,6","0,0","18,6",04:00,"24,5",12:00,21,"1,9","5,8",16:10,87,90,Varias,79,11:40
2025-10-04,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"22,4","0,0","18,8",06:00,"25,9",14:20,10,"3,6","14,7",23:50,84,92,Varias,58,14:10
2025-10-05,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"19,2","26,1","15,6",10:00,"22,7",17:20,11,"4,2","13,6",00:10,81,94,Varias,51,15:20
2025-10-06,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"18,6","0,0","15,3",05:50,"21,9",13:40,22,"4,2","10,0",13:50,71,94,00:00,56,10:40
2025-10-07,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"19,8","0,0","15,8",06:00,"23,7",11:40,23,"3,3","8,3",15:10,80,93,Varias,63,11:40
2025-10-08,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"21,2","0,0","17,9",06:10,"24,4",12:00,22,"1,4","7,2",14:10,87,93,Varias,71,10:00
2025-10-09,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"21,4","4,4","18,7",06:40,"24,2",14:40,14,"3,1","7,2",17:40,88,94,19:00,79,13:30
2025-10-10,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"20,8","0,1","17,7",02:30,"24,0",11:40,99,"6,7","15,3",15:50,76,93,Varias,61,Varias
2025-10-11,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"21,2","0,0","19,3",23:59,"23,2",11:50,08,"8,3","12,5",10:00,77,87,Varias,61,00:00
2025-10-12,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"20,2","0,0","18,1",04:00,"22,2",12:40,10,"6,7","11,9",13:40,88,92,Varias,78,Varias
2025-10-13,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"20,8","0,0","18,5",Varias,"23,2",13:40,10,"3,6","8,6",21:10,89,93,20:30,79,10:10
2025-10-14,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"20,6","0,0","18,0",23:59,"23,3",11:00,11,"3,6","11,9",14:30,87,93,Varias,79,09:20
2025-10-15,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"19,6","0,0","16,6",06:40,"22,6",13:00,13,"2,2","5,0",15:00,85,93,Varias,68,09:50
2025-10-16,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"19,4","1,9","16,8",04:30,"21,9",13:20,08,"2,8","6,4",10:40,87,94,23:40,83,12:50
2025-10-17,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"19,8","0,0","17,0",06:00,"22,7",11:20,18,"1,7","6,4",11:50,89,94,Varias,78,14:40
2025-10-18,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"18,7","0,1","16,1",06:00,"21,3",13:30,99,"2,8","7,8",11:30,91,93,Varias,83,09:20
2025-10-19,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"19,8","9,8","16,1",06:10,"23,4",11:20,24,"4,4","12,5",14:10,85,93,Varias,74,12:20
2025-10-20,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"22,2","0,0","18,7",23:59,"25,8",14:30,24,"3,9","11,4",00:40,72,94,04:40,50,Varias
2025-10-21,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"21,6","0,0","16,8",05:20,"26,3",15:30,26,"2,8","9,4",12:50,65,89,Varias,48,15:20
2025-10-22,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"23,2","0,0","19,6",00:50,"26,9",15:40,33,"3,1","11,1",06:20,74,84,12:40,48,Varias
2025-10-23,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"22,3","0,0","17,9",23:59,"26,7",09:30,27,"4,2","18,9",11:40,44,76,05:10,28,Varias
2025-10-24,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"18,5","0,0","15,0",05:30,"22,0",13:00,28,"3,1","9,7",09:50,52,80,23:00,39,12:30
2025-10-25,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"18,6","2,5","15,9",05:40,"21,4",12:10,27,"2,8","7,2",18:00,83,92,22:40,70,05:10
2025-10-26,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"16,2","2,9","13,6",09:50,"18,8",02:00,32,"1,7","8,3",09:50,77,92,03:10,60,23:59
2025-10-27,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"15,6","0,0","12,1",04:50,"19,2",15:50,35,"2,8","8,6",03:50,58,75,23:59,48,15:30
2025-10-28,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"16,5","0,0","12,2",05:50,"20,8",11:50,,"2,8",,,74,89,Varias,55,10:50
2025-10-29,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"17,8","0,5","13,6",02:30,"22,0",12:10,22,"2,8","7,8",12:00,87,93,Varias,71,12:00
2025-10-30,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"19,6","0,0","16,3",06:40,"22,9",13:30,26,"2,5","6,9",12:50,78,93,Varias,66,14:30
2025-10-31,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"18,6","0,0","13,9",05:50,"23,2",14:30,24,"2,8","7,2",14:10,82,92,Varias,53,14:20
2025-11-01,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"19,0","0,0","15,7",07:10,"22,4",11:50,23,"3,1","7,8",13:10,87,93,17:30,65,15:20
2025-11-02,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"19,4","0,0","15,7",23:59,"23,2",12:50,99,"4,4","10,0",Varias,76,93,23:40,38,12:20
2025-11-03,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"17,6","0,0","14,5",05:30,"20,7",11:50,36,"2,8","6,1",06:20,82,94,00:00,70,Varias
2025-11-04,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"16,4","0,0","11,9",06:40,"21,0",11:50,21,"2,5","6,4",15:30,86,92,Varias,70,10:20
2025-11-05,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"17,4","7,7","13,7",03:30,"21,2",11:50,35,"2,2","5,0",03:50,91,93,Varias,80,09:40
2025-11-06,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"16,6","4,2","13,5",08:40,"19,6",05:40,15,"6,9","15,8",06:20,74,94,06:30,57,Varias
2025-11-07,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"16,2","0,0","12,6",04:50,"19,9",13:10,32,"2,2","7,2",08:10,66,86,04:40,55,13:00
2025-11-08,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"15,5","0,0","12,4",23:40,"18,6",13:40,32,"1,4","5,8",15:10,77,90,21:50,67,14:00
2025-11-09,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"16,0","0,0","12,2",07:10,"19,9",13:00,99,"1,9","7,5",Varias,72,87,00:00,57,12:40
2025-11-10,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"15,4","0,0","11,3",07:00,"19,6",12:00,32,"3,1","5,8",10:40,74,87,06:50,51,11:40
2025-11-11,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"15,0","0,0","10,4",04:50,"19,5",12:30,21,"3,9","6,4",12:50,80,90,Varias,62,17:00
2025-11-12,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"16,5","0,0","11,9",07:00,"21,1",12:50,09,"2,2","5,6",23:59,89,94,16:50,75,10:40
2025-11-13,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"17,4","0,0","15,6",03:30,"19,3",13:50,08,"6,1","10,6",09:50,93,94,Varias,91,04:20
2025-11-14,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"19,6","0,0","17,8",23:30,"21,5",14:00,22,"2,2","8,6",14:00,91,94,Varias,83,13:50
2025-11-15,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"18,8","11,3","15,0",23:59,"22,6",12:20,24,"2,8","8,6",12:40,69,92,23:59,42,14:30
2025-11-16,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"17,7","0,0","14,7",00:40,"20,7",12:50,31,"2,8","11,4",09:50,67,94,Varias,50,Varias
2025-11-17,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"15,8","0,0","12,6",07:20,"18,9",12:50,31,"1,9","6,4",04:30,78,89,Varias,61,11:40
2025-11-18,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"13,9","0,0","11,8",Varias,"16,0",14:30,34,"1,9","9,2",10:40,71,89,Varias,61,Varias
2025-11-19,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"11,2","0,0","8,0",07:40,"14,3",13:50,33,"2,5","10,3",14:40,60,73,23:40,48,13:40
2025-11-20,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"10,6","0,0","7,6",03:50,"13,7",13:10,30,"1,7","7,5",21:30,80,89,Varias,61,22:10
2025-11-21,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"8,6","0,0","5,2",06:20,"12,0",14:00,33,"3,9","13,6",16:50,44,84,06:10,23,Varias
2025-11-22,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"9,8","0,0","5,8",05:40,"13,8",12:50,31,"3,9","13,6",08:00,34,54,23:50,27,12:50
2025-11-23,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"11,6","0,0","7,3",07:00,"15,8",14:00,27,"1,9","7,8",01:50,65,70,15:40,54,00:00
2025-11-24,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"16,4","0,0","13,5",04:00,"19,3",15:00,31,"3,6","13,1",11:50,62,80,20:50,53,12:10
2025-11-25,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"13,0","0,0","9,6",23:59,"16,3",15:50,29,"3,6","9,7",01:50,58,76,00:00,42,Varias
2025-11-26,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"11,6","0,0","8,2",23:30,"15,0",13:40,31,"3,6","11,4",15:00,37,55,00:00,30,18:00
2025-11-27,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"11,0","0,0","7,7",06:00,"14,4",12:00,35,"2,2","8,1",02:50,46,60,18:10,35,02:50
2025-11-28,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"10,8","0,0","5,6",05:20,"16,1",13:50,21,"2,5","6,7",14:20,58,66,Varias,47,Varias
2025-11-29,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"12,8","0,0","8,0",07:50,"17,6",12:10,32,"2,2","7,8",11:10,68,82,Varias,53,10:20
2025-11-30,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"12,4","0,0","8,7",05:40,"16,2",13:50,36,"1,9","7,5",07:00,71,82,23:40,66,13:20
