date,tmed,prec,tmin,tmax,dir,velmedia,racha,hrmedia,hrmax,hrmin,cloudcover__max,cloudcover__min,cloudcover__mean,surface_pressure_hpa_max,surface_pressure_hpa_min,surface_pressure_hpa_mean,dewpoint_2m_c_max,dewpoint_2m_c_min,dewpoint_2m_c_mean,estacion_invierno,estacion_otoo,estacion_primavera,estacion_verano
2015-06-09,24.4,0.0,21.5,27.2,99.0,1.9,7.5,65.0,77.0,55.0,99,4,37.2,1010.7,1008.8,1009.9,19.0,17.3,17.9,0,0,0,1
2015-06-10,23.2,0.0,20.3,26.2,99.0,1.9,7.5,70.0,91.0,61.0,99,13,61.3,1011.0,1009.2,1009.8,19.2,16.9,17.7,0,0,0,1
2015-06-11,23.8,1.4,20.2,27.4,99.0,1.9,7.5,78.0,92.0,58.0,100,25,88.5,1010.9,1004.6,1007.3,19.2,15.5,17.4,0,0,0,1
2015-06-12,23.1,0.0,19.6,26.6,99.0,1.9,7.5,65.0,89.0,54.0,64,0,22.8,1007.3,1003.0,1004.4,19.2,16.0,17.7,0,0,0,1
2015-06-13,21.8,0.0,19.3,24.3,99.0,1.9,7.5,82.0,92.0,70.0,100,43,86.2,1007.4,1004.1,1005.8,19.2,17.2,18.0,0,0,0,1
2015-06-14,23.0,0.0,19.1,26.8,99.0,1.9,7.5,61.0,90.0,48.0,99,0,50.1,1008.1,1003.3,1005.2,17.7,14.5,15.9,0,0,0,1
2015-06-15,22.2,0.0,19.4,24.9,99.0,1.9,7.5,71.0,90.0,62.0,88,7,49.5,1012.6,1007.9,1010.1,17.7,15.7,16.4,0,0,0,1
2015-06-16,21.2,0.6,17.8,24.5,99.0,1.9,7.5,65.0,84.0,48.0,99,12,80.9,1014.4,1011.9,1012.6,16.5,14.1,15.4,0,0,0,1
2015-06-17,22.0,0.0,18.4,25.7,99.0,1.9,7.5,64.0,77.0,48.0,85,2,41.6,1015.9,1013.1,1014.0,17.2,15.2,16.0,0,0,0,1
2015-06-18,23.5,0.0,19.7,27.3,99.0,1.9,7.5,60.0,85.0,49.0,49,0,13.3,1015.8,1011.6,1013.5,18.1,14.8,16.2,0,0,0,1
2015-06-19,22.8,0.0,19.6,26.1,99.0,1.9,7.5,71.0,86.0,60.0,65,0,19.7,1012.3,1010.4,1011.4,18.3,16.6,17.6,0,0,0,1
2015-06-20,23.3,0.0,19.8,26.8,99.0,1.9,7.5,67.0,87.0,56.0,39,0,19.5,1013.8,1011.5,1012.5,18.9,16.1,17.7,0,0,0,1
2015-06-21,23.4,0.0,19.5,27.2,99.0,1.9,7.5,70.0,85.0,61.0,58,0,13.9,1014.2,1012.3,1013.3,19.0,17.6,18.4,0,0,0,1
2015-06-22,24.3,0.0,20.3,28.3,99.0,1.9,7.5,62.0,86.0,45.0,59,0,11.7,1013.0,1007.6,1010.4,18.9,17.2,18.1,0,0,0,1
2015-06-23,24.8,0.0,22.8,26.7,99.0,1.9,7.5,67.0,81.0,51.0,100,30,70.9,1010.3,1005.5,1007.4,19.3,13.9,17.0,0,0,0,1
2015-06-24,23.3,0.0,20.6,26.0,99.0,1.9,7.5,65.0,79.0,60.0,72,13,32.0,1015.5,1009.4,1012.4,17.0,14.3,15.3,0,0,0,1
2015-06-25,22.9,0.0,20.3,25.5,99.0,1.9,7.5,71.0,86.0,56.0,62,6,23.4,1016.8,1014.5,1016.0,17.7,15.6,16.6,0,0,0,1
2015-06-26,25.0,0.0,21.0,29.1,99.0,1.9,7.5,68.0,91.0,55.0,81,0,14.4,1016.4,1013.8,1014.9,20.6,17.3,18.7,0,0,0,1
2015-06-27,25.4,0.0,21.8,29.1,99.0,1.9,7.5,76.0,91.0,60.0,74,0,18.5,1015.1,1012.9,1013.7,20.9,19.3,20.3,0,0,0,1
2015-06-28,24.8,0.0,21.4,28.2,99.0,1.9,7.5,70.0,91.0,57.0,23,0,3.7,1014.3,1012.5,1013.2,20.7,18.9,19.4,0,0,0,1
2015-06-29,27.2,0.0,22.0,32.5,99.0,1.9,7.5,46.0,84.0,31.0,14,0,2.2,1015.5,1013.5,1014.4,20.8,17.4,18.7,0,0,0,1
2015-06-30,27.2,0.0,22.8,31.7,99.0,1.9,7.5,60.0,79.0,39.0,2,0,0.3,1014.1,1011.2,1012.2,21.6,17.2,19.1,0,0,0,1
2015-07-01,25.4,0.0,22.2,28.6,99.0,1.9,7.5,73.0,84.0,60.0,59,0,4.0,1013.7,1011.6,1012.4,20.9,19.2,20.0,0,0,0,1
2015-07-02,26.2,0.0,23.5,29.0,99.0,1.9,7.5,65.0,80.0,55.0,96,0,41.3,1017.1,1013.2,1015.2,20.9,18.7,19.4,0,0,0,1
2015-07-03,26.0,0.0,22.6,29.3,99.0,1.9,7.5,62.0,70.0,45.0,65,0,25.0,1018.1,1016.8,1017.4,20.0,18.1,18.9,0,0,0,1
2015-07-04,27.6,0.0,23.2,32.0,99.0,1.9,7.5,59.0,75.0,43.0,98,0,20.8,1018.2,1014.3,1016.1,21.1,16.7,19.2,0,0,0,1
2015-07-05,29.2,0.0,23.9,34.4,99.0,1.9,7.5,41.0,73.0,34.0,64,1,19.8,1014.3,1011.8,1013.0,21.3,16.2,19.1,0,0,0,1
2015-07-06,28.8,0.0,23.3,34.2,99.0,1.9,7.5,48.0,71.0,36.0,51,0,16.0,1014.5,1011.2,1013.1,20.8,17.8,19.6,0,0,0,1
2015-07-07,28.4,0.0,23.9,32.8,99.0,1.9,7.5,55.0,89.0,41.0,63,0,17.4,1011.9,1008.1,1009.9,21.9,19.5,20.6,0,0,0,1
2015-07-08,26.6,0.0,24.1,29.2,99.0,1.9,7.5,73.0,90.0,65.0,85,2,31.1,1011.6,1008.9,1009.8,22.6,19.0,20.8,0,0,0,1
2015-07-09,26.6,0.0,23.7,29.6,99.0,1.9,7.5,57.0,83.0,46.0,72,0,20.9,1012.2,1010.0,1011.3,20.2,14.1,17.1,0,0,0,1
2015-07-10,26.0,0.0,21.8,30.3,99.0,1.9,7.5,67.0,82.0,51.0,37,0,12.0,1012.3,1010.4,1011.4,21.9,20.6,21.2,0,0,0,1
2015-07-11,26.0,0.0,23.3,28.8,99.0,1.9,7.5,74.0,87.0,61.0,36,0,8.3,1015.4,1012.3,1013.9,22.1,19.8,21.0,0,0,0,1
2015-07-12,26.6,0.0,23.5,29.8,99.0,1.9,7.5,74.0,91.0,61.0,40,2,17.0,1014.4,1012.5,1013.4,21.4,18.3,20.1,0,0,0,1
2015-07-13,27.2,0.0,24.0,30.4,99.0,1.9,7.5,75.0,91.0,60.0,91,3,36.9,1013.9,1012.0,1013.1,22.3,20.6,21.1,0,0,0,1
2015-07-14,25.8,0.0,22.8,28.9,99.0,1.9,7.5,68.9,84.7,55.8,99,46,89.4,1013.5,1011.8,1012.7,22.3,21.2,21.8,0,0,0,1
2015-07-15,28.2,0.0,24.0,32.5,99.0,1.9,7.5,65.0,82.0,50.0,99,2,61.0,1012.8,1010.2,1011.4,22.3,19.3,20.9,0,0,0,1
2015-07-16,27.4,0.0,23.2,31.6,99.0,1.9,7.5,63.0,91.0,50.0,99,0,13.4,1012.0,1009.7,1010.6,22.2,18.0,20.2,0,0,0,1
2015-07-17,27.2,0.0,24.1,30.2,99.0,1.9,7.5,79.0,92.0,69.0,97,3,37.6,1013.1,1011.3,1012.3,22.5,21.3,22.0,0,0,0,1
2015-07-18,28.2,0.0,25.3,31.0,99.0,1.9,7.5,72.0,90.0,45.0,100,0,46.5,1013.0,1008.9,1011.4,23.2,20.3,21.8,0,0,0,1
2015-07-19,27.2,0.0,24.7,29.8,99.0,1.9,7.5,66.0,86.0,52.0,88,1,37.4,1011.1,1009.1,1009.7,23.5,22.5,23.1,0,0,0,1
2015-07-20,28.2,0.0,24.9,31.5,99.0,1.9,7.5,75.0,91.0,63.0,79,13,44.7,1010.5,1009.5,1010.0,23.6,22.1,22.8,0,0,0,1
2015-07-21,29.6,0.0,26.6,32.7,99.0,1.9,7.5,68.0,83.0,59.0,62,2,32.0,1010.1,1008.5,1009.3,23.5,20.5,22.2,0,0,0,1
2015-07-22,28.6,0.0,23.5,33.8,99.0,1.9,7.5,62.0,87.0,43.0,80,2,34.4,1010.8,1008.3,1009.4,23.4,20.7,22.2,0,0,0,1
2015-07-23,28.2,0.0,24.6,31.7,99.0,1.9,7.5,64.0,89.0,54.0,35,10,20.9,1010.7,1006.6,1008.9,22.9,19.6,21.4,0,0,0,1
2015-07-24,28.6,0.2,25.7,31.5,99.0,1.9,7.5,73.0,87.0,62.0,76,13,40.5,1007.0,1003.5,1005.2,23.5,22.6,23.0,0,0,0,1
2015-07-25,25.9,0.0,23.2,28.6,99.0,1.9,7.5,72.0,84.0,64.0,98,9,58.3,1012.1,1005.5,1008.8,23.5,15.5,20.2,0,0,0,1
2015-07-26,26.6,0.0,23.3,30.0,99.0,1.9,7.5,66.0,83.0,57.0,97,28,73.8,1011.9,1005.9,1008.8,23.3,15.3,19.1,0,0,0,1
2015-07-27,24.8,0.0,23.6,26.1,99.0,1.9,7.5,73.0,88.0,70.0,100,63,92.2,1009.3,1005.9,1007.4,23.6,18.6,21.5,0,0,0,1
2015-07-28,25.4,0.0,24.1,26.7,99.0,1.9,7.5,78.0,90.0,71.0,100,52,93.2,1009.7,1006.7,1008.5,23.0,18.6,20.2,0,0,0,1
2015-07-29,27.7,0.0,24.4,31.0,99.0,1.9,7.5,75.0,91.0,63.0,100,11,54.8,1009.0,1004.9,1006.7,23.6,20.6,23.0,0,0,0,1
2015-07-30,24.4,0.0,22.7,26.1,99.0,1.9,7.5,73.0,82.0,64.0,100,26,70.8,1008.8,1007.0,1007.5,19.7,16.1,17.5,0,0,0,1
2015-07-31,24.2,13.0,21.6,26.7,99.0,1.9,7.5,61.0,88.0,50.0,100,42,81.8,1008.3,1004.9,1006.6,18.8,15.6,16.6,0,0,0,1
2015-08-01,22.8,0.0,19.3,26.4,99.0,1.9,7.5,72.0,95.0,58.0,100,14,74.8,1012.3,1006.3,1009.0,19.2,16.7,18.2,0,0,0,1
2015-08-02,24.8,0.0,20.6,28.9,99.0,1.9,7.5,69.0,87.0,58.0,63,0,16.6,1012.8,1010.5,1011.6,20.9,16.8,18.7,0,0,0,1
2015-08-03,27.2,0.6,23.2,31.1,99.0,1.9,7.5,70.0,87.0,60.0,99,0,30.5,1012.4,1009.1,1011.0,23.1,20.9,21.9,0,0,0,1
2015-08-04,26.6,0.0,23.6,29.5,99.0,1.9,7.5,80.0,94.0,54.0,100,1,48.2,1011.0,1009.2,1010.3,22.3,20.8,21.5,0,0,0,1
2015-08-05,27.0,0.0,23.1,30.9,99.0,1.9,7.5,70.0,87.0,56.0,100,0,53.5,1011.0,1008.0,1009.5,23.5,20.0,21.6,0,0,0,1
2015-08-06,26.2,0.0,23.6,28.7,99.0,1.9,7.5,80.0,92.0,74.0,100,0,52.1,1010.9,1008.4,1009.7,23.7,21.3,22.4,0,0,0,1
2015-08-07,27.4,0.0,24.8,30.0,99.0,1.9,7.5,82.0,93.0,67.0,98,2,51.8,1012.0,1007.6,1009.2,24.5,22.3,23.6,0,0,0,1
2015-08-08,26.0,1.8,22.1,30.0,99.0,1.9,7.5,74.0,92.0,56.0,100,1,81.8,1013.8,1010.8,1012.5,24.5,20.4,22.8,0,0,0,1
2015-08-09,25.0,0.0,21.6,28.3,99.0,1.9,7.5,59.0,88.0,40.0,100,12,40.2,1014.2,1011.5,1013.1,20.3,14.3,16.9,0,0,0,1
2015-08-10,25.0,0.0,22.1,28.0,99.0,1.9,7.5,71.0,84.0,63.0,68,2,24.3,1012.8,1008.8,1010.4,20.1,17.7,18.5,0,0,0,1
2015-08-11,25.6,0.0,21.6,29.6,99.0,1.9,7.5,66.0,84.0,57.0,77,0,21.0,1010.5,1008.4,1009.3,22.3,19.2,20.4,0,0,0,1
2015-08-12,27.4,0.0,25.0,29.7,99.0,1.9,7.5,78.0,89.0,72.0,97,4,63.8,1012.3,1010.6,1011.3,22.6,21.9,22.2,0,0,0,1
2015-08-13,27.4,0.0,24.2,30.5,99.0,1.9,7.5,78.0,91.0,61.0,91,12,50.8,1011.0,1006.2,1008.2,23.5,21.9,22.7,0,0,0,1
2015-08-14,25.0,0.2,21.9,28.1,99.0,1.9,7.5,64.0,85.0,43.0,100,41,78.8,1009.4,1007.1,1008.1,22.1,17.3,18.6,0,0,0,1
2015-08-15,22.2,2.4,18.4,26.0,99.0,1.9,7.5,75.0,88.0,55.0,100,81,94.9,1009.5,1007.7,1008.5,18.0,16.5,17.2,0,0,0,1
2015-08-16,22.8,0.0,18.4,27.3,99.0,1.9,7.5,64.0,86.0,43.0,38,2,22.1,1009.6,1006.1,1007.9,18.3,15.2,16.6,0,0,0,1
2015-08-17,23.6,7.6,21.4,25.9,99.0,1.9,7.5,67.0,85.0,51.0,99,16,59.7,1008.7,1007.0,1007.8,19.6,17.0,18.5,0,0,0,1
2015-08-18,20.3,4.2,17.7,22.9,99.0,1.9,7.5,77.0,95.0,58.0,100,17,75.2,1011.8,1007.9,1009.3,17.6,14.1,15.8,0,0,0,1
2015-08-19,23.4,0.0,19.3,27.5,99.0,1.9,7.5,64.0,78.0,52.0,57,0,25.1,1014.7,1011.4,1012.7,18.1,15.6,16.7,0,0,0,1
2015-08-20,24.8,0.0,21.0,28.7,99.0,1.9,7.5,73.0,88.0,63.0,64,8,32.7,1016.4,1014.7,1015.6,22.0,18.1,19.8,0,0,0,1
2015-08-21,26.3,0.0,23.1,29.5,99.0,1.9,7.5,74.0,88.0,65.0,99,16,56.1,1016.1,1013.7,1014.9,22.3,20.8,21.8,0,0,0,1
2015-08-22,26.6,0.2,23.9,29.2,99.0,1.9,7.5,76.0,90.0,64.0,100,15,51.6,1013.4,1006.5,1010.0,21.8,19.9,20.9,0,0,0,1
2015-08-23,26.9,0.0,23.6,30.2,99.0,1.9,7.5,71.0,84.0,60.0,98,7,50.0,1006.4,1000.7,1002.7,21.7,20.6,21.2,0,0,0,1
2015-08-24,27.6,0.0,22.6,32.6,99.0,1.9,7.5,48.0,80.0,30.0,10,0,2.0,1011.3,1000.2,1004.1,21.0,12.0,16.2,0,0,0,1
2015-08-25,24.0,0.0,20.4,27.5,99.0,1.9,7.5,61.0,78.0,53.0,53,0,18.2,1014.9,1011.7,1013.7,19.2,15.3,16.8,0,0,0,1
2015-08-26,25.4,0.0,21.8,28.9,99.0,1.9,7.5,70.0,86.0,62.0,58,1,22.2,1014.6,1009.8,1011.8,21.0,18.0,19.8,0,0,0,1
2015-08-27,26.2,0.0,22.9,29.5,99.0,1.9,7.5,72.0,90.0,59.0,81,2,39.7,1011.6,1009.5,1010.6,21.4,20.5,20.8,0,0,0,1
2015-08-28,26.4,0.0,22.9,29.8,99.0,1.9,7.5,76.0,90.0,67.0,100,5,51.5,1014.3,1011.0,1012.6,22.1,20.1,21.3,0,0,0,1
2015-08-29,25.7,0.0,23.1,28.3,99.0,1.9,7.5,77.0,90.0,71.0,100,0,29.0,1015.5,1013.4,1014.5,22.0,19.9,21.1,0,0,0,1
2015-08-30,25.4,0.0,22.1,28.7,99.0,1.9,7.5,75.0,89.0,67.0,60,0,15.8,1014.6,1011.6,1013.3,21.8,19.5,20.7,0,0,0,1
2015-08-31,26.5,0.2,23.0,30.0,99.0,1.9,7.5,76.0,88.0,58.0,100,3,53.0,1012.7,1007.2,1009.8,22.5,20.6,21.7,0,0,0,1
2015-09-01,26.2,0.0,23.2,29.3,99.0,1.9,7.5,70.0,88.0,53.0,96,3,55.5,1011.4,1007.9,1010.0,22.4,17.9,19.6,0,1,0,0
2015-09-02,23.0,4.6,21.3,24.8,99.0,1.9,7.5,75.0,92.0,70.0,100,46,82.1,1011.4,1009.4,1010.3,19.1,17.4,18.5,0,1,0,0
2015-09-03,22.6,1.2,20.9,24.3,99.0,1.9,7.5,70.0,85.0,62.0,100,53,80.5,1010.2,1007.7,1008.6,19.1,14.6,17.4,0,1,0,0
2015-09-04,21.0,3.0,18.5,23.5,99.0,1.9,7.5,74.0,87.0,56.0,100,75,94.7,1011.4,1009.2,1010.0,16.7,14.1,15.3,0,1,0,0
2015-09-05,21.2,0.0,17.5,24.8,99.0,1.9,7.5,63.0,85.0,52.0,100,24,76.5,1015.8,1010.7,1013.2,16.7,13.5,15.1,0,1,0,0
2015-09-06,22.0,0.0,19.1,24.9,99.0,1.9,7.5,64.0,81.0,54.0,100,23,71.3,1016.7,1014.8,1015.7,15.7,13.6,14.4,0,1,0,0
2015-09-07,21.7,0.0,19.2,24.2,99.0,1.9,7.5,69.0,83.0,57.0,100,40,75.1,1016.7,1014.2,1015.3,17.1,15.6,16.5,0,1,0,0
2015-09-08,21.6,0.0,19.1,24.2,99.0,1.9,7.5,62.0,82.0,47.0,100,16,80.6,1014.5,1011.1,1012.6,16.7,12.4,14.2,0,1,0,0
2015-09-09,21.4,0.0,17.5,25.2,99.0,1.9,7.5,66.0,80.0,47.0,89,0,20.1,1011.6,1009.6,1010.4,16.2,13.5,14.7,0,1,0,0
2015-09-10,20.6,36.2,18.4,22.8,99.0,1.9,7.5,89.0,95.0,74.0,100,55,94.1,1010.7,1009.4,1010.2,17.7,15.6,16.6,0,1,0,0
2015-09-11,21.5,0.2,18.8,24.2,99.0,1.9,7.5,82.0,92.0,74.0,82,31,55.2,1011.7,1010.0,1010.8,19.3,16.0,17.8,0,1,0,0
2015-09-12,24.2,0.6,21.5,27.0,99.0,1.9,7.5,87.0,94.0,76.0,100,25,66.0,1011.7,1007.2,1009.5,21.8,19.6,20.6,0,1,0,0
2015-09-13,23.4,0.0,19.7,27.1,99.0,1.9,7.5,79.0,91.0,68.0,94,0,37.9,1007.3,1001.5,1003.9,21.6,19.2,20.5,0,1,0,0
2015-09-14,23.5,0.0,19.9,27.1,99.0,1.9,7.5,58.0,91.0,34.0,100,1,60.2,1008.9,1002.0,1005.3,19.9,11.9,14.4,0,1,0,0
2015-09-15,21.8,0.0,18.8,24.9,99.0,1.9,7.5,75.0,83.0,66.0,100,44,93.3,1008.5,1001.3,1004.5,19.3,15.5,17.5,0,1,0,0
2015-09-16,25.2,0.0,22.1,28.2,99.0,1.9,7.5,70.0,94.0,48.0,99,7,55.4,1001.0,997.5,998.6,20.3,17.3,18.9,0,1,0,0
2015-09-17,24.8,0.0,20.3,29.3,99.0,1.9,7.5,53.0,88.0,26.0,94,0,28.8,1010.5,997.5,1002.9,20.6,8.1,13.8,0,1,0,0
2015-09-18,21.2,0.0,18.0,24.4,99.0,1.9,7.5,60.0,76.0,44.0,95,5,38.0,1017.1,1010.4,1013.8,14.4,13.6,14.1,0,1,0,0
2015-09-19,20.8,0.0,17.2,24.3,99.0,1.9,7.5,69.0,83.0,59.0,77,6,41.3,1018.3,1016.0,1017.1,16.0,14.2,15.1,0,1,0,0
2015-09-20,21.6,0.0,19.2,24.1,99.0,1.9,7.5,70.0,84.0,62.0,100,0,53.3,1017.5,1013.5,1015.3,16.9,15.7,16.2,0,1,0,0
2015-09-21,21.2,0.0,18.4,24.0,99.0,1.9,7.5,81.0,94.0,70.0,63,0,14.2,1014.1,1008.7,1011.0,18.3,15.6,16.6,0,1,0,0
2015-09-22,21.0,0.4,18.6,23.5,99.0,1.9,7.5,78.0,92.0,69.0,100,2,43.9,1009.0,1005.1,1007.0,17.9,16.6,17.2,0,1,0,0
2015-09-23,20.2,0.2,17.7,22.7,99.0,1.9,7.5,68.0,88.0,51.0,100,58,89.2,1011.8,1005.4,1008.0,17.4,13.9,15.2,0,1,0,0
2015-09-24,20.2,0.0,16.6,23.7,99.0,1.9,7.5,61.0,93.0,53.0,100,49,87.8,1013.2,1011.3,1012.2,15.3,12.5,14.2,0,1,0,0
2015-09-25,20.0,0.0,16.8,23.2,99.0,1.9,7.5,72.0,86.0,63.0,99,11,72.8,1013.2,1010.7,1012.2,16.7,15.2,16.0,0,1,0,0
2015-09-26,20.9,0.0,18.1,23.7,99.0,1.9,7.5,78.0,91.0,66.0,100,18,68.5,1013.3,1011.7,1012.4,17.1,16.2,16.6,0,1,0,0
2015-09-27,20.8,0.0,18.9,22.8,99.0,1.9,7.5,70.0,82.0,59.0,99,53,82.4,1016.9,1013.2,1014.8,16.9,13.9,15.1,0,1,0,0
2015-09-28,20.8,0.0,18.0,23.5,99.0,1.9,7.5,70.0,86.0,54.0,67,1,27.7,1018.2,1015.8,1016.7,16.5,12.9,14.4,0,1,0,0
2015-09-29,20.0,0.0,18.8,21.1,99.0,1.9,7.5,70.0,82.0,63.0,99,47,69.2,1016.0,1013.2,1014.1,15.9,13.8,15.1,0,1,0,0
2015-09-30,18.6,0.0,17.5,19.6,99.0,1.9,7.5,79.0,93.0,58.0,100,98,99.8,1014.4,1011.1,1012.2,15.8,11.8,14.7,0,1,0,0
2015-10-01,18.6,0.0,15.9,21.2,99.0,1.9,7.5,58.0,91.0,56.0,97,11,56.9,1016.1,1014.1,1015.2,13.1,10.9,12.2,0,1,0,0
2015-10-02,19.8,0.0,15.7,23.8,99.0,1.9,7.5,74.0,93.0,62.0,90,17,51.0,1015.7,1010.6,1012.8,16.3,13.1,15.0,0,1,0,0
2015-10-03,19.6,0.0,16.8,22.5,99.0,1.9,7.5,82.0,100.0,64.0,100,26,83.8,1012.4,1009.1,1010.4,18.2,15.5,16.8,0,1,0,0
2015-10-04,19.7,0.0,17.5,21.9,99.0,1.9,7.5,74.0,85.0,62.0,100,26,85.2,1014.9,1011.4,1013.0,17.6,13.6,15.4,0,1,0,0
2015-10-05,24.4,0.0,19.7,29.0,99.0,1.9,7.5,72.0,87.0,55.0,100,24,77.8,1011.8,1005.8,1009.2,19.8,16.5,18.0,0,1,0,0
2015-10-06,24.6,0.0,19.4,29.7,99.0,1.9,7.5,51.0,79.0,29.0,82,0,10.3,1008.1,1002.8,1004.2,17.5,13.3,15.8,0,1,0,0
2015-10-07,20.4,15.3,17.2,23.5,99.0,1.9,7.5,77.0,94.0,53.0,100,0,46.4,1013.1,1008.5,1010.9,15.8,13.3,14.7,0,1,0,0
2015-10-08,20.0,0.0,17.9,22.0,99.0,1.9,7.5,73.0,86.0,64.0,99,38,70.4,1012.7,1010.7,1011.9,14.5,12.9,13.6,0,1,0,0
2015-10-09,19.2,0.0,16.8,21.7,99.0,1.9,7.5,70.0,86.0,64.0,99,2,44.9,1011.7,1006.8,1009.1,14.2,12.4,13.2,0,1,0,0
2015-10-10,19.8,0.0,16.2,23.5,99.0,1.9,7.5,66.0,84.0,54.0,99,1,53.8,1007.7,1002.9,1005.2,15.9,13.4,14.5,0,1,0,0
2015-10-11,19.7,0.0,16.9,22.5,99.0,1.9,7.5,81.0,90.0,70.0,100,5,58.2,1003.6,1001.0,1002.1,18.5,14.4,16.8,0,1,0,0
2015-10-12,20.2,0.0,19.1,21.4,99.0,1.9,7.5,88.0,92.0,82.0,97,26,67.3,1006.7,1002.7,1004.3,18.4,17.0,17.6,0,1,0,0
2015-10-13,18.6,5.2,16.9,20.4,99.0,1.9,7.5,88.0,95.0,73.0,100,56,93.5,1008.3,1006.4,1007.2,17.6,14.1,16.0,0,1,0,0
2015-10-14,17.4,0.0,15.2,19.7,99.0,1.9,7.5,70.0,91.0,50.0,100,7,60.0,1008.1,1004.7,1006.2,13.9,6.4,11.9,0,1,0,0
2015-10-15,15.0,0.0,12.1,18.0,99.0,1.9,7.5,61.0,69.0,52.0,92,8,52.7,1011.4,1007.2,1009.3,10.4,6.4,9.0,0,1,0,0
2015-10-16,16.2,0.0,14.1,18.4,99.0,1.9,7.5,72.0,81.0,65.0,100,29,87.8,1012.5,1010.4,1011.5,11.5,10.2,10.9,0,1,0,0
2015-10-17,16.4,0.0,13.8,19.1,99.0,1.9,7.5,78.0,84.0,71.0,100,84,96.1,1012.2,1009.4,1010.9,14.0,11.6,12.7,0,1,0,0
2015-10-18,19.0,0.0,16.9,21.1,99.0,1.9,7.5,79.0,93.0,73.0,100,52,78.8,1010.1,1006.8,1008.5,16.2,13.4,15.0,0,1,0,0
2015-10-19,18.8,0.2,17.3,20.3,99.0,1.9,7.5,86.0,94.0,63.0,100,90,98.9,1008.0,1006.0,1007.0,15.9,13.8,15.3,0,1,0,0
2015-10-20,17.5,0.0,16.0,19.0,99.0,1.9,7.5,74.0,91.0,63.0,100,87,98.4,1010.7,1007.9,1009.2,13.4,9.6,11.9,0,1,0,0
2015-10-21,16.4,0.0,14.2,18.5,99.0,1.9,7.5,61.0,88.0,59.0,100,68,93.9,1012.7,1009.8,1011.0,13.3,10.0,11.4,0,1,0,0
2015-10-22,16.6,0.0,12.4,20.7,99.0,1.9,7.5,56.0,73.0,37.0,80,0,25.6,1014.0,1011.2,1012.6,11.6,8.4,9.9,0,1,0,0
2015-10-23,17.8,0.0,14.6,21.0,99.0,1.9,7.5,67.0,79.0,52.0,100,0,21.0,1016.3,1013.5,1014.8,14.0,10.9,12.5,0,1,0,0
2015-10-24,17.7,0.0,14.4,21.0,99.0,1.9,7.5,78.0,88.0,69.0,100,83,97.9,1016.5,1013.7,1014.8,14.9,12.4,13.9,0,1,0,0
2015-10-25,17.8,0.0,16.4,19.3,99.0,1.9,7.5,80.0,89.0,73.0,100,87,96.5,1017.1,1014.7,1015.8,15.2,13.8,14.5,0,1,0,0
2015-10-26,18.0,7.4,16.8,19.1,99.0,1.9,7.5,86.0,95.0,75.0,100,57,87.8,1014.2,1009.5,1011.0,15.6,14.2,14.8,0,1,0,0
2015-10-27,19.2,3.0,16.9,21.6,99.0,1.9,7.5,90.0,97.0,75.0,100,38,66.0,1009.7,1006.7,1008.0,16.3,14.6,15.5,0,1,0,0
2015-10-28,19.0,0.0,15.2,22.8,99.0,1.9,7.5,53.0,96.0,37.0,100,0,28.5,1011.7,1006.0,1007.6,16.4,8.2,10.5,0,1,0,0
2015-10-29,17.8,0.0,13.8,21.8,99.0,1.9,7.5,61.0,78.0,50.0,96,0,52.8,1014.2,1011.6,1012.6,13.3,9.5,11.1,0,1,0,0
2015-10-30,17.8,0.0,14.7,20.9,99.0,1.9,7.5,72.0,84.0,61.0,20,0,3.1,1017.0,1014.3,1015.7,13.4,11.5,12.3,0,1,0,0
2015-10-31,17.4,0.0,14.6,20.3,99.0,1.9,7.5,74.0,91.0,64.0,100,0,22.8,1019.7,1015.8,1017.0,13.6,11.4,12.9,0,1,0,0
2015-11-01,17.8,0.4,16.0,19.6,99.0,1.9,7.5,70.0,77.0,66.0,35,12,21.6,1021.5,1019.7,1020.3,13.3,11.6,12.5,0,1,0,0
2015-11-02,18.0,18.2,16.5,19.4,99.0,1.9,7.5,86.0,97.0,76.0,100,35,91.0,1019.5,1012.7,1015.8,16.5,12.2,14.6,0,1,0,0
2015-11-03,18.0,2.8,15.0,20.9,99.0,1.9,7.5,81.0,100.0,67.0,100,22,66.9,1016.6,1012.3,1014.3,15.5,13.0,13.8,0,1,0,0
2015-11-04,18.5,0.0,15.0,22.0,99.0,1.9,7.5,79.0,97.0,58.0,88,8,40.8,1016.4,1013.6,1015.1,14.3,11.5,13.5,0,1,0,0
2015-11-05,17.2,0.0,15.3,19.1,99.0,1.9,7.5,85.0,94.0,67.0,100,0,45.3,1018.6,1014.7,1016.1,14.7,12.3,13.4,0,1,0,0
2015-11-06,18.6,0.0,15.0,22.2,99.0,1.9,7.5,80.0,94.0,65.0,97,0,31.1,1021.3,1018.5,1019.8,16.1,12.2,14.6,0,1,0,0
2015-11-07,16.4,0.0,14.5,18.3,99.0,1.9,7.5,93.0,97.0,78.0,87,1,36.7,1024.1,1020.4,1022.0,15.6,12.7,14.5,0,1,0,0
2015-11-08,17.7,0.0,14.9,20.5,99.0,1.9,7.5,85.0,97.0,72.0,100,19,76.8,1025.7,1023.8,1024.6,15.2,14.3,14.8,0,1,0,0
